,Temp,Psi
2079,28.04,-6.648423411
2080,26.065,-6.846450892
2081,23.025,-5.89800348
2082,20.865,-4.877508844
2083,20.305,-4.873620717
2084,21.105,-5.073137127
2085,24.35,-5.656797073
2086,26.12,-6.213656308
2087,29.56,-6.600777701
2088,25.225,-5.976916687
2089,23.67,-5.851846698
2090,24.85,-5.978405615
2091,26.875,-6.724358761
2092,27.27,-7.04894516
2093,27.14,-6.984921237
2094,26.05,-6.517397708
2095,25.64,-6.301503085
2096,23.935,-6.276191302
2097,24.94,-6.037962752
2098,23.77,-5.763999921
2099,21.61,-5.318810319
2100,21.725,-5.275631394
2101,16.98,-4.191691494
2102,17.275,-3.731612607
2103,19.37,-4.026420437
2104,22.165,-4.943600353
2105,25.225,-5.967983116
2106,28.81,-6.371482722
2107,29.525,-5.935226691
2108,28.6,-5.64041886
2109,27.29,-5.512371015
2110,26.495,-5.80271206
2111,25.735,-6.070719178
2112,22.5,-5.373662631
2113,21.13,-5.288527374
2114,22.54,-5.214585328
2115,20.59,-4.916799641
2116,18.815,-3.968352229
2117,19.495,-4.170846496
2118,20.95,-4.129156499
2119,20.525,-3.844771168
2120,21.785,-4.398652546
2121,23.885,-4.754506442
2122,23.245,-4.316761482
2123,23.475,-4.552012175
2124,22.91,-4.444809328
2125,21.475,-4.33760648
2126,20.935,-4.28996077
2127,22.44,-4.254226488
2128,23.545,-4.388230047
2129,22.39,-3.954951873
2130,17.645,-3.402559423
2131,13.625,-2.396043802
2132,13.87,-1.535443167
2133,14.505,-1.455041031
2134,16.68,-2.040189906
2135,19.145,-2.678940204
2136,17.53,-2.312663809
2137,14.745,-1.82727314
2138,13.355,-1.761760289
2139,14.925,-1.533954238
2140,16.215,-1.724537078
2141,18.125,-2.407955229
2142,17.66,-1.994033124
2143,13.95,-1.522042811
2144,11.635,-1.412244898
2145,14.47,-0.726530612
2146,17.185,-1.183673469
2147,19.475,-0.595918367
2148,20.505,-1.542857143
2149,21.77,-1.248979592
2150,21.415,-1.346938776
2151,19.26,-0.66122449
2152,15.735,-2
2153,11.26,-0.889795918
2154,11.09,-1.151020408
2155,10.615,-0.92244898
2156,11.275,-0.4
2157,12.91,-1.314285714
2158,12.5,-1.771428571
2159,13.66,-1.869387755
2160,17.365,-0.726530612
2161,17.275,-1.444897959
2162,13.675,-2
2163,16.21,-1.314285714
2164,18.28,-0.66122449
2165,18.63,-0.66122449
2166,19.905,-1.967346939
2167,18.67,-1.542857143
2168,15.095,-1.902040816
2169,11.47,-1.020408163
2170,11.3,-1.608163265
2171,12.035,-1.706122449
2172,9.305,-0.530612245
2173,8.805,-1.379591837
2174,10.6,-1.151020408
2175,11.51,-0.955102041
2176,14.185,-1.869387755
2177,12.365,-0.824489796
2178,10.235,-2
2179,10.92,-1.281632653
2180,12.44,-1.346938776
2181,12.975,-1.73877551
2182,11.335,-0.563265306
2183,9.955,-0.4
2184,8.535,-1.216326531
2185,10.18,-1.020408163
2186,7.68,-0.66122449
2187,9.59,-1.510204082
2188,10.28,-1.73877551
2189,10.84,-1.934693878
