,file,Taxa,Uptake_Gene,Enz_Gene,Osmo_Gene,Uptake_Cost,Enz_Consti_Cost,Enz_Induci_Cost,Osmo_Consti_Cost,Osmo_Induci_Cost,Drought_tolerance,Avg_Abund
2300,grass_grid46819_microbe25152_all.pickle,25,12,34,1,0.0605454072356224,7.83023424446583e-05,2.75858528766548e-05,1.80638423330493e-07,0.041059572249651,0.344883054494858,1772.69
2301,grass_grid46819_microbe335_all.pickle,1,8,4,1,0.0748540908098221,4.55599438282661e-05,5.99178347329143e-05,1.89279091955541e-07,0.0131898513063788,0,161.24911
2302,grass_grid46819_microbe335_all.pickle,2,12,25,1,0.0553992725908756,9.94113652268425e-05,9.97216120595112e-05,1.42067165143089e-07,0.0818630680441856,0.796745836734772,800.5295
2303,grass_grid46819_microbe335_all.pickle,3,12,37,1,0.0648293048143387,5.8440269640414e-05,3.0306013286463e-05,5.26827307112399e-07,0.0629905536770821,0.577787160873413,3604.0037
2304,grass_grid46819_microbe335_all.pickle,4,12,13,1,0.0954238623380661,8.94285039976239e-05,2.09343725146027e-05,2.44036840513218e-07,0.0304075963795185,0.199760064482689,6845.26
2305,grass_grid46819_microbe335_all.pickle,5,12,28,1,0.0584081299602985,5.10724239575211e-05,9.16689241421409e-05,9.64516971180274e-07,0.0425414405763149,0.340536773204803,1979.1271
2306,grass_grid46819_microbe335_all.pickle,6,11,13,1,0.0775226280093193,3.60934282070957e-05,4.73059772048146e-05,9.04344915397814e-07,0.0592331774532795,0.534194111824036,4796.044
2307,grass_grid46819_microbe335_all.pickle,7,10,1,1,0.0822549536824226,5.4000618547434e-05,4.46488702436909e-05,7.26349639990076e-07,0.0477296821773052,0.400730699300766,23.484009
2308,grass_grid46819_microbe335_all.pickle,8,12,17,1,0.0660319477319717,1.49359593706322e-05,1.70343300851528e-05,5.85152292842395e-07,0.0354133136570454,0.25783634185791,1056.9941
2309,grass_grid46819_microbe335_all.pickle,9,12,11,1,0.0796626359224319,8.30537755973637e-05,8.14732557046227e-05,4.7977840722524e-07,0.0143266944214702,0.013189640827477,4318.496
2310,grass_grid46819_microbe335_all.pickle,10,9,1,1,0.0733741149306297,6.98664152878337e-05,4.15404538216535e-05,8.20607965579256e-07,0.0944635793566704,0.942936837673187,9.055099
2311,grass_grid46819_microbe335_all.pickle,11,12,36,1,0.051686305552721,6.75428163958713e-05,6.66103078401648e-05,3.75662125406961e-07,0.0257297065109015,0.145487248897552,309.00598
2312,grass_grid46819_microbe335_all.pickle,12,12,26,1,0.0695402249693871,2.04043335543247e-05,2.0023318938911e-05,2.13343881227956e-07,0.0661847367882729,0.614846050739288,4084.6707
2313,grass_grid46819_microbe335_all.pickle,13,12,40,1,0.0890012010931969,7.99306799308397e-05,2.46721447183518e-05,8.07553931281291e-07,0.0876565724611282,0.86396199464798,7797.184
2314,grass_grid46819_microbe335_all.pickle,14,7,5,1,0.0961932614445686,3.2811254641274e-05,7.01824756106362e-05,3.4684708793975e-07,0.0535901300609112,0.46872353553772,5.4463973
2315,grass_grid46819_microbe335_all.pickle,15,12,35,1,0.0925872176885605,4.80998678540345e-05,1.15986986202188e-05,8.71003123847913e-07,0.0993819758296013,1,10371.918
2316,grass_grid46819_microbe335_all.pickle,16,9,0,1,0.0997273102402687,4.15242393501103e-05,3.73958064301405e-05,1.27061667853923e-07,0.0393434911966324,0.30343422293663,3427.16
2317,grass_grid46819_microbe335_all.pickle,17,12,17,1,0.0633593276143074,8.77400379977189e-05,7.2388575063087e-05,6.5257523829132e-07,0.0329866632819176,0.229682371020317,2026.6223
2318,grass_grid46819_microbe335_all.pickle,18,11,16,1,0.0700454264879227,1.22300689326948e-05,6.11023715464398e-05,7.06097694092023e-07,0.0700085312128067,0.659209668636322,3969.45
2319,grass_grid46819_microbe335_all.pickle,19,12,27,1,0.0570938512682915,2.74691410595551e-05,5.12293518113438e-05,5.6424823924317e-07,0.0717670768499374,0.679612278938293,1635.9438
2320,grass_grid46819_microbe335_all.pickle,20,12,32,1,0.0906176790595055,7.33908091206104e-05,9.3449380074162e-05,7.59006127282191e-07,0.0508347749710083,0.436755955219269,7151.3296
2321,grass_grid46819_microbe335_all.pickle,21,11,9,1,0.0521623380482197,6.33266390650533e-05,8.4790684923064e-05,6.35708943264035e-07,0.0778640657663345,0.750349462032318,492.76083
2322,grass_grid46819_microbe335_all.pickle,22,11,17,1,0.087754063308239,9.28027366171591e-05,7.7807555499021e-05,3.98105640897484e-07,0.0906345993280411,0.89851301908493,6339.8267
2323,grass_grid46819_microbe335_all.pickle,23,12,29,1,0.0804217457771301,3.10416362481192e-05,5.59842701477464e-05,4.49882548991809e-07,0.0852212831377983,0.835707783699036,9095.088
2324,grass_grid46819_microbe335_all.pickle,24,12,24,1,0.0848903805017471,2.08065084734699e-05,8.59539213706739e-05,9.58827740760171e-07,0.0242223311215639,0.127998694777489,4494.8247
2325,grass_grid46819_microbe335_all.pickle,25,12,20,1,0.0601724945008755,7.54592183511704e-05,3.40900842275005e-05,2.97272066518417e-07,0.017845144495368,0.0540106557309628,815.80804
2326,grass_grid46819_microbe2275_all.pickle,1,12,33,1,0.0721680074930191,9.49762761592865e-05,5.39175307494588e-05,2.7094421284346e-07,0.078209787607193,0.763165175914764,5728.6484
2327,grass_grid46819_microbe2275_all.pickle,2,11,14,1,0.0833296701312065,4.56905727332924e-05,1.80113656824687e-05,2.10855148452538e-07,0.0938846990466118,0.942337393760681,6437.752
2328,grass_grid46819_microbe2275_all.pickle,3,12,31,1,0.0966520830988884,3.6656521842815e-05,3.34352553181816e-05,8.94461436473648e-07,0.0482405498623848,0.420601606369019,6466.8604
2329,grass_grid46819_microbe2275_all.pickle,4,12,28,1,0.0524701923131943,2.56602015724638e-05,6.65482730255462e-05,4.75003730571188e-07,0.0275278780609369,0.183845221996307,280.64005
2330,grass_grid46819_microbe2275_all.pickle,5,12,21,1,0.0511158332228661,7.00659220456146e-05,8.69150753715076e-05,8.27869996555819e-07,0.0606565028429031,0.562522232532501,244.9846
2331,grass_grid46819_microbe2275_all.pickle,6,9,10,1,0.0794737040996552,5.60277258045971e-05,9.88737156149e-05,2.02610067390196e-07,0.0449223145842552,0.382672488689423,712.606
2332,grass_grid46819_microbe2275_all.pickle,7,12,12,1,0.0565362349152565,5.72549251955934e-05,9.18321893550456e-05,6.09905328019522e-07,0.059109304100275,0.544836938381195,976.9526
2333,grass_grid46819_microbe2275_all.pickle,8,10,3,1,0.0684064999222755,6.46363987470977e-05,2.57624014921021e-05,5.58134843231528e-07,0.03109360486269,0.224603295326233,12.766011
2334,grass_grid46819_microbe2275_all.pickle,9,12,9,1,0.0583225227892399,9.74465219769627e-05,4.33840286859777e-05,8.72824614361889e-07,0.0743166953325272,0.718665182590485,2429.2664
2335,grass_grid46819_microbe2275_all.pickle,10,9,2,1,0.0815002769231796,1.35282762130373e-05,1.186778263218e-05,3.75343063296896e-07,0.0662489980459213,0.626447319984436,1395.0745
2336,grass_grid46819_microbe2275_all.pickle,11,12,21,1,0.0862929597496986,8.81688320077956e-05,5.86637033848092e-05,7.06322452970198e-07,0.0869421139359474,0.862980127334595,8290.052
2337,grass_grid46819_microbe2275_all.pickle,12,12,9,1,0.0777286887168884,8.42063600430265e-05,8.43866291688755e-05,7.43544433134957e-07,0.0710572004318237,0.681407511234283,6037.8413
2338,grass_grid46819_microbe2275_all.pickle,13,12,16,1,0.0882664173841476,2.24047744268319e-05,3.00137944577727e-05,1.48457814930225e-07,0.0368099808692932,0.289944380521774,4037.1672
2339,grass_grid46819_microbe2275_all.pickle,14,12,37,1,0.0956819131970406,4.06142316933256e-05,4.98017288919073e-05,9.32689772525919e-07,0.0892406553030014,0.889253616333008,9217.732
2340,grass_grid46819_microbe2275_all.pickle,15,12,39,1,0.0640835911035538,6.22687293798663e-05,9.38452431000769e-05,2.96315079140186e-07,0.0212881844490767,0.112522356212139,1581.0543
2341,grass_grid46819_microbe2275_all.pickle,16,12,40,1,0.0637720450758934,3.50651098415256e-05,7.62115159886889e-05,6.6983346869165e-07,0.0802318304777145,0.786278188228607,3696.6667
2342,grass_grid46819_microbe2275_all.pickle,17,9,8,1,0.0747123807668686,2.8384643883328e-05,6.82332029100507e-05,3.92887528732899e-07,0.0173102226108313,0.0670522376894951,394.2468
2343,grass_grid46819_microbe2275_all.pickle,18,9,1,1,0.0549884140491486,7.48522288631648e-05,7.87664539529942e-05,7.62735510306811e-07,0.0508810393512249,0.4507836997509,290.65005
2344,grass_grid46819_microbe2275_all.pickle,19,12,17,1,0.0989867299795151,7.95346131781116e-05,1.462139243813e-05,9.97376901068492e-07,0.0156859364360571,0.0484858192503452,6456.7246
2345,grass_grid46819_microbe2275_all.pickle,20,12,16,1,0.0939293503761292,1.77667043317342e-05,3.84117993235122e-05,1.12854479539237e-07,0.0989293232560158,1,11461.867
2346,grass_grid46819_microbe2275_all.pickle,21,12,20,1,0.0600974634289742,1.45900148709188e-05,7.26419020793401e-05,5.06302626490651e-07,0.0552989542484283,0.501282751560211,671.73
2347,grass_grid46819_microbe2275_all.pickle,22,12,37,1,0.0665882900357246,7.25148274796084e-05,3.95719289372209e-05,7.85106692546833e-07,0.0848036482930183,0.838536381721497,4749.0703
2348,grass_grid46819_microbe2275_all.pickle,23,9,2,1,0.085798941552639,4.70236627734266e-05,4.91157006763387e-05,3.20319969659977e-07,0.0409684590995312,0.337477892637253,216.34334
2349,grass_grid46819_microbe2275_all.pickle,24,12,24,1,0.0906885638833046,9.06722852960229e-05,6.3861305534374e-05,4.52984806997847e-07,0.0336875021457672,0.254252851009369,3870.8528
2350,grass_grid46819_microbe2275_all.pickle,25,10,12,1,0.0717133209109306,5.02287693961989e-05,2.28696662816219e-05,5.98047051880712e-07,0.0114441458135843,0,9.957655
2351,grass_grid46819_microbe22775_all.pickle,1,11,11,1,0.0995581224560738,6.01742722210474e-05,9.2833855887875e-05,2.33341893363104e-07,0.039797555655241,0.316829055547714,5663.9663
2352,grass_grid46819_microbe22775_all.pickle,2,12,37,1,0.0791633203625679,7.42045813240111e-05,2.70535001618555e-05,7.94529853465065e-07,0.0359019115567207,0.26984167098999,3880.8877
2353,grass_grid46819_microbe22775_all.pickle,3,12,15,1,0.0579060912132263,1.19616988740745e-05,1.00845390988979e-05,8.42671056489053e-07,0.0450039654970169,0.379626244306564,441.7345
2354,grass_grid46819_microbe22775_all.pickle,4,10,13,1,0.0520176701247692,8.34543752716854e-05,5.59197906113695e-05,1.5359530891601e-07,0.0142417587339878,0.00858729425817728,189.43979
2355,grass_grid46819_microbe22775_all.pickle,5,12,25,1,0.0942021682858467,1.64120301633375e-05,1.57556023623329e-05,7.76065519403346e-07,0.0249052010476589,0.137204602360725,4111.951
2356,grass_grid46819_microbe22775_all.pickle,6,12,16,1,0.0846851244568825,6.74207476549782e-05,3.07262198475655e-05,5.42390296232043e-07,0.0841911062598228,0.852282702922821,8771.669
2357,grass_grid46819_microbe22775_all.pickle,7,12,31,1,0.0924646481871605,3.24829306919128e-05,8.93971664481796e-05,7.0513181071874e-07,0.0688343346118927,0.667056739330292,7803.765
2358,grass_grid46819_microbe22775_all.pickle,8,12,20,1,0.0972454845905304,5.067441452411e-05,4.69999758934136e-05,8.90684361820604e-07,0.07990912348032,0.800635516643524,8939.989
2359,grass_grid46819_microbe22775_all.pickle,9,12,3,1,0.0884146764874458,4.59997972939163e-05,4.11222681577783e-05,7.25235395293566e-07,0.0293051321059465,0.190274447202682,2857.1453
2360,grass_grid46819_microbe22775_all.pickle,10,12,39,1,0.0824385434389114,7.8828634286765e-05,3.74687115254346e-05,6.50333049634355e-07,0.0135298008099198,0,4183.5054
2361,grass_grid46819_microbe22775_all.pickle,11,12,4,1,0.0675397664308548,5.55030419491231e-05,6.03318330831826e-05,4.62732998585125e-07,0.0510170422494411,0.452153086662292,1403.5065
2362,grass_grid46819_microbe22775_all.pickle,12,12,11,1,0.0806156620383263,8.65755646373145e-05,8.28852353151888e-05,2.52389924071394e-07,0.0587864108383656,0.545863509178162,3037.2158
2363,grass_grid46819_microbe22775_all.pickle,13,12,34,1,0.0514342114329338,2.32384300034028e-05,1.79995022335788e-05,9.67746586866269e-07,0.0964380949735641,1,1223.575
2364,grass_grid46819_microbe22775_all.pickle,14,12,16,1,0.0903453826904297,9.41919788601808e-05,6.7077882704325e-05,4.40370882870411e-07,0.0235523097217083,0.12088668346405,5565.4795
2365,grass_grid46819_microbe22775_all.pickle,15,12,34,1,0.0600312538444996,3.00910214718897e-05,6.13675001659431e-05,3.77845424281986e-07,0.0549594722688198,0.499704778194427,887.9747
2366,grass_grid46819_microbe22775_all.pickle,16,12,33,1,0.0717980936169624,3.92808979086112e-05,8.61605294630863e-05,9.20335992304899e-07,0.0719849765300751,0.705058217048645,4081.2986
2367,grass_grid46819_microbe22775_all.pickle,17,12,25,1,0.0584303736686707,6.94657137501054e-05,7.48633246985264e-05,5.74449984469538e-07,0.0880381613969803,0.898684024810791,1578.8691
2368,grass_grid46819_microbe22775_all.pickle,18,12,23,1,0.0645952224731445,9.75980656221509e-05,3.4442880860297e-05,1.34657838657404e-07,0.074975848197937,0.74113267660141,2630.061
2369,grass_grid46819_microbe22775_all.pickle,19,12,35,1,0.0739812850952148,7.54614229663275e-05,4.49564577138517e-05,6.29222256520734e-07,0.0949001535773277,0.981450080871582,7377.238
2370,grass_grid46819_microbe22775_all.pickle,20,12,22,1,0.0697362273931503,1.94510830624495e-05,5.00938695040531e-05,1.92668338172552e-07,0.0917151942849159,0.943034648895264,6371.5386
2371,grass_grid46819_microbe22775_all.pickle,21,11,9,1,0.0754339173436165,6.13673983025365e-05,9.94256333797239e-05,2.91465369173238e-07,0.0193590242415667,0.0703092887997627,2615.7495
2372,grass_grid46819_microbe22775_all.pickle,22,12,21,1,0.0542632862925529,2.79684918496059e-05,2.36562773352489e-05,4.17147617781666e-07,0.0494076013565063,0.432740807533264,559.2526
2373,grass_grid46819_microbe22775_all.pickle,23,11,5,1,0.0623414739966393,3.79985831386875e-05,7.44746357668191e-05,5.30990462266345e-07,0.0632924735546112,0.600213468074799,398.09207
2374,grass_grid46819_microbe22775_all.pickle,24,12,32,1,0.0761555135250092,9.09658119780943e-05,7.9252764408011e-05,3.17862742349462e-07,0.0657101273536682,0.629374027252197,5655.8945
2375,grass_grid46819_microbe22775_all.pickle,25,12,15,1,0.0875392705202103,4.90041784360074e-05,7.08914885763079e-05,9.6297731033701e-07,0.0326050408184528,0.230076387524605,3672.5461
2376,grass_grid46819_microbe5792_all.pickle,1,12,21,1,0.0559102110564709,9.02184401638806e-05,8.40068096294999e-05,7.68945312756841e-07,0.0168537274003029,0.0571404546499252,387.74353
2377,grass_grid46819_microbe5792_all.pickle,2,9,3,1,0.0838478803634644,6.68713109917007e-05,3.24877655657474e-05,4.89228966671362e-07,0.0670068189501762,0.649886071681976,4254.036
2378,grass_grid46819_microbe5792_all.pickle,3,12,21,1,0.0644053369760513,5.35550097993109e-05,1.89280162885552e-05,8.16483066046203e-07,0.0719436481595039,0.708233058452606,4796.137
2379,grass_grid46819_microbe5792_all.pickle,4,11,5,1,0.0746757462620735,4.37468515883666e-05,1.1018604709534e-05,8.20489560737769e-07,0.0433254912495613,0.370002955198288,1171.8749
2380,grass_grid46819_microbe5792_all.pickle,5,12,25,1,0.0840496122837067,2.55212908086833e-05,5.52832352695987e-05,7.32474177311815e-07,0.075380265712738,0.748849511146545,7006.8726
2381,grass_grid46819_microbe5792_all.pickle,6,12,31,1,0.0621788091957569,8.74180623213761e-05,9.37389195314609e-05,9.20103275348083e-07,0.0603429488837719,0.571127593517303,2283.5466
2382,grass_grid46819_microbe5792_all.pickle,7,12,35,1,0.0806875601410866,2.2639891540166e-05,3.88227053917944e-05,5.01430463373254e-07,0.0197854358702898,0.0917895138263702,1420.7227
2383,grass_grid46819_microbe5792_all.pickle,8,12,26,1,0.0597406439483166,8.49911739351228e-05,9.70865512499586e-05,8.84083931396162e-07,0.0498193427920341,0.44675201177597,1448.9886
2384,grass_grid46819_microbe5792_all.pickle,9,12,28,1,0.0609503909945488,7.67599631217308e-05,7.13364279363304e-05,4.35902506978891e-07,0.0407159179449081,0.33916112780571,1580.9435
2385,grass_grid46819_microbe5792_all.pickle,10,12,32,1,0.0880807414650917,4.96294305776246e-05,6.92104003974237e-05,1.82462116526949e-07,0.0854939445853233,0.868380308151245,9691.158
2386,grass_grid46819_microbe5792_all.pickle,11,11,2,1,0.0771041810512543,4.03990634367801e-05,1.6227846572292e-05,5.53103348011064e-07,0.0929554179310799,0.956565380096436,7655.2886
2387,grass_grid46819_microbe5792_all.pickle,12,12,22,1,0.0687120333313942,7.87795215728693e-05,3.87092695746105e-05,1.05833876773431e-07,0.028384443372488,0.193418815732002,4035.5278
2388,grass_grid46819_microbe5792_all.pickle,13,12,37,1,0.0728585794568062,6.06499015702866e-05,6.57121709082276e-05,3.74114051737706e-07,0.0120189879089594,0,3580.8198
2389,grass_grid46819_microbe5792_all.pickle,14,12,31,1,0.0986755862832069,1.82604562724009e-05,2.46919880737551e-05,1.57126152089404e-07,0.021455280482769,0.111524946987629,4827.5796
2390,grass_grid46819_microbe5792_all.pickle,15,12,17,1,0.0563431158661842,5.87424074183218e-05,5.16176041855942e-05,9.85751398729917e-07,0.0914224237203598,0.93844735622406,2294.7673
2391,grass_grid46819_microbe5792_all.pickle,16,12,29,1,0.0794710069894791,3.01532381854486e-05,2.41904090216849e-05,9.541618055664e-07,0.027952428907156,0.188312947750092,3325.823
2392,grass_grid46819_microbe5792_all.pickle,17,12,34,1,0.0663125067949295,4.62721072835848e-05,9.24882479012012e-05,7.07350352513458e-07,0.0860172361135483,0.874564945697784,5244.5146
2393,grass_grid46819_microbe5792_all.pickle,18,12,29,1,0.0521214678883553,6.981982733123e-05,6.28090856480412e-05,5.72326996461925e-07,0.037357721477747,0.299471527338028,609.6736
2394,grass_grid46819_microbe5792_all.pickle,19,12,31,1,0.0963133275508881,3.41766826750245e-05,4.63459764432628e-05,3.04381558180467e-07,0.0966304838657379,1,12088.657
2395,grass_grid46819_microbe5792_all.pickle,20,10,3,1,0.0719796642661095,1.63449658430181e-05,4.48596001660917e-05,3.99551794316721e-07,0.0694262981414795,0.678481221199036,1065.4098
2396,grass_grid46819_microbe5792_all.pickle,21,12,22,1,0.095293365418911,3.8498346839333e-05,7.97075408627279e-05,6.0950674196647e-07,0.0609783008694649,0.578636646270752,6815.041
2397,grass_grid46819_microbe5792_all.pickle,22,11,10,1,0.0515653267502785,7.45776196708903e-05,7.53704953240231e-05,2.66686186023435e-07,0.046844195574522,0.411589533090591,291.35934
2398,grass_grid46819_microbe5792_all.pickle,23,12,23,1,0.0927984416484833,1.0797619324876e-05,8.89934672159143e-05,2.09841758191942e-07,0.055625531822443,0.515373706817627,6227.191
2399,grass_grid46819_microbe5792_all.pickle,24,9,10,1,0.0876034200191498,9.58585806074552e-05,3.02644602925284e-05,3.50840167584465e-07,0.0815988853573799,0.822345674037933,2225.9407
2400,grass_grid46819_microbe5792_all.pickle,25,11,7,1,0.0909712538123131,9.77852905634791e-05,5.83082837692928e-05,6.50094193588302e-07,0.0317896902561188,0.233664482831955,1797.2649
2401,grass_grid46819_microbe5882_all.pickle,1,12,9,1,0.0752215161919594,6.07777510595042e-05,6.63714381516911e-05,5.24890538144973e-07,0.0745477303862572,0.737594723701477,4629.4136
2402,grass_grid46819_microbe5882_all.pickle,2,12,20,1,0.0964640453457832,9.58545642788522e-05,9.78038442553952e-05,3.88930942563093e-07,0.0883079022169113,0.895186901092529,8191.332
2403,grass_grid46819_microbe5882_all.pickle,3,12,18,1,0.0766096115112305,3.46255619660951e-05,5.59261898160912e-05,6.42850807253126e-07,0.068876251578331,0.672640562057495,3662.038
2404,grass_grid46819_microbe5882_all.pickle,4,12,27,1,0.0957887098193169,2.92347613140009e-05,4.29742831329349e-05,4.6089800775917e-07,0.0834948047995567,0.840063571929932,8941.916
2405,grass_grid46819_microbe5882_all.pickle,5,12,27,1,0.0854947343468666,7.02488396200351e-05,2.5200521122315e-05,1.0819899642911e-07,0.0591178126633167,0.560879290103912,6677.3027
2406,grass_grid46819_microbe5882_all.pickle,6,12,21,1,0.0577697567641735,2.42842615989503e-05,9.12240720936097e-05,8.31665261102899e-07,0.0799061879515648,0.798963963985443,1214.8385
2407,grass_grid46819_microbe5882_all.pickle,7,12,13,1,0.0668714344501495,2.5980483769672e-05,1.10004302769084e-05,5.59849695491721e-07,0.0660445764660835,0.640210032463074,1351.7008
2408,grass_grid46819_microbe5882_all.pickle,8,12,32,1,0.0836445391178131,4.34219691669568e-05,6.87886204104871e-05,1.96205235170055e-07,0.0256866160780191,0.177999302744865,4682.897
2409,grass_grid46819_microbe5882_all.pickle,9,12,37,1,0.0811516493558884,7.89528639870696e-05,7.84153526183218e-05,7.83745178978279e-07,0.0639680400490761,0.616427898406982,5089.0337
2410,grass_grid46819_microbe5882_all.pickle,10,10,5,1,0.0643810853362083,7.48425954952836e-05,8.54600293678232e-05,6.02093962243089e-07,0.037251953035593,0.310454517602921,214.98624
2411,grass_grid46819_microbe5882_all.pickle,11,12,32,1,0.087517686188221,4.22793673351407e-05,7.30929386918433e-05,7.38076323614223e-07,0.0185034181922674,0.0957317501306534,5069.8896
2412,grass_grid46819_microbe5882_all.pickle,12,11,16,1,0.0981725379824638,9.25038621062413e-05,2.18624682020163e-05,9.05361901004653e-07,0.0322602316737175,0.253285467624664,2575.0896
2413,grass_grid46819_microbe5882_all.pickle,13,12,9,1,0.0639039278030396,8.24748931336217e-05,6.39469144516625e-05,3.43768022048607e-07,0.0558063201606274,0.522953510284424,521.33093
2414,grass_grid46819_microbe5882_all.pickle,14,11,12,1,0.0536225661635399,3.59088517143391e-05,3.73021939594764e-05,2.47591913193901e-07,0.0101445931941271,0,266.98053
2415,grass_grid46819_microbe5882_all.pickle,15,11,8,1,0.0936116799712181,1.90094633580884e-05,2.84514480881626e-05,2.85629965901535e-07,0.0974596664309502,1,11831.739
2416,grass_grid46819_microbe5882_all.pickle,16,12,40,1,0.0600799545645714,5.98822989559267e-05,5.86189780733548e-05,9.33374110445584e-07,0.022409176453948,0.140463531017303,1063.4447
2417,grass_grid46819_microbe5882_all.pickle,17,12,35,1,0.0582259967923164,6.62712045595981e-05,7.57467569201253e-05,2.29213341640389e-07,0.0442384779453278,0.390469640493393,900.18097
2418,grass_grid46819_microbe5882_all.pickle,18,12,17,1,0.0724387243390083,1.22055944302701e-05,8.72571981744841e-05,1.69405922179067e-07,0.0777913480997086,0.774743139743805,3168.124
2419,grass_grid46819_microbe5882_all.pickle,19,11,10,1,0.0909585654735565,5.21501897310372e-05,1.73016396729508e-05,7.09542177901312e-07,0.0525398664176464,0.485543549060822,4824.026
2420,grass_grid46819_microbe5882_all.pickle,20,11,2,1,0.0895554050803185,8.65333568071947e-05,9.41079997573979e-05,3.60359308615443e-07,0.040179081261158,0.343978255987167,3009.704
2421,grass_grid46819_microbe5882_all.pickle,21,11,12,1,0.0541681423783302,1.65732599270996e-05,3.26735462294891e-05,7.87577448591037e-07,0.0160758644342422,0.0679295212030411,156.88994
2422,grass_grid46819_microbe5882_all.pickle,22,12,32,1,0.0682586804032326,9.97191891656257e-05,5.12656079081353e-05,9.91705292108236e-07,0.0473675616085529,0.426306307315826,3604.6199
2423,grass_grid46819_microbe5882_all.pickle,23,12,8,1,0.0700661614537239,7.28370214346796e-05,4.10193533753045e-05,4.35593932479605e-07,0.0311175584793091,0.24019867181778,853.3154
2424,grass_grid46819_microbe5882_all.pickle,24,12,35,1,0.0508184805512428,5.37007072125562e-05,1.52206685015699e-05,6.38113135664753e-07,0.0931445434689522,0.950579881668091,1262.0027
2425,grass_grid46819_microbe5882_all.pickle,25,12,38,1,0.078815832734108,4.89221747557167e-05,4.60113114968408e-05,8.81711855527101e-07,0.0920743718743324,0.938323438167572,7740.304
2426,grass_grid46819_microbe8141_all.pickle,1,12,38,1,0.0838221237063408,7.08766965544783e-05,3.1059007596923e-05,8.86631426055828e-07,0.0607364773750305,0.564866900444031,7004.257
2427,grass_grid46819_microbe8141_all.pickle,2,9,0,1,0.0624021142721176,7.53376370994374e-05,1.07811401903746e-05,4.8723217105362e-07,0.0821070298552513,0.806238114833832,578.2487
2428,grass_grid46819_microbe8141_all.pickle,3,10,8,1,0.0807001739740372,8.27048934297636e-05,6.67108688503504e-05,1.66674212209728e-07,0.0992623418569565,1,143.56143
2429,grass_grid46819_microbe8141_all.pickle,4,12,12,1,0.090537391602993,8.70247313287109e-05,3.97684380004648e-05,9.05592969502322e-07,0.0398782677948475,0.329282402992249,6379.3457
2430,grass_grid46819_microbe8141_all.pickle,5,10,13,1,0.0524818450212479,2.89828021777794e-05,7.82864372013137e-05,6.01421163537452e-07,0.0263483598828316,0.176467910408974,14.220172
2431,grass_grid46819_microbe8141_all.pickle,6,12,39,1,0.0887427106499672,1.59572264237795e-05,9.56591247813776e-05,3.53375185113691e-07,0.0372875221073627,0.300021052360535,5519.957
2432,grass_grid46819_microbe8141_all.pickle,7,12,4,1,0.0724505111575127,9.86615050351247e-05,4.57081150671002e-05,9.42865597153286e-07,0.0526977404952049,0.474072843790054,1922.6382
2433,grass_grid46819_microbe8141_all.pickle,8,11,10,1,0.0598007291555405,2.64908048848156e-05,7.96793101471849e-05,5.4480000244439e-07,0.0947503075003624,0.949038505554199,47.803253
2434,grass_grid46819_microbe8141_all.pickle,9,12,37,1,0.0547772459685802,9.33091650949791e-05,2.34284107136773e-05,4.03965941586648e-07,0.0703577026724815,0.673534512519836,2462.0564
2435,grass_grid46819_microbe8141_all.pickle,10,12,29,1,0.0871231555938721,4.25453399657272e-05,5.54573816771153e-05,6.97138773375627e-07,0.0303380861878395,0.221530139446259,4708.7334
2436,grass_grid46819_microbe8141_all.pickle,11,9,8,1,0.0845654159784317,4.79231384815648e-05,8.91699673957191e-05,4.36588550201122e-07,0.0493386089801788,0.436132878065109,0.8762315
2437,grass_grid46819_microbe8141_all.pickle,12,12,35,1,0.0976967364549637,1.3249683433969e-05,6.95203998475336e-05,9.92943000710511e-07,0.0151415374130011,0.0498916655778885,5024.6274
2438,grass_grid46819_microbe8141_all.pickle,13,11,13,1,0.0656082257628441,5.8089350204682e-05,2.5940596970031e-05,1.07130524895638e-07,0.0178261287510395,0.0802129730582237,1031.5929
2439,grass_grid46819_microbe8141_all.pickle,14,12,29,1,0.0515681728720665,8.01605565357022e-05,9.91886336123571e-05,1.75845613625825e-07,0.0536928027868271,0.485311627388,352.57422
2440,grass_grid46819_microbe8141_all.pickle,15,12,34,1,0.0694436505436897,8.95902485353872e-05,6.02548279857729e-05,8.21783828541811e-07,0.0107242232188582,0,4495.827
2441,grass_grid46819_microbe8141_all.pickle,16,12,15,1,0.0947386547923088,2.0205634427839e-05,7.23394332453609e-05,7.18431806490116e-07,0.0752740800380707,0.729062914848328,8635.792
2442,grass_grid46819_microbe8141_all.pickle,17,12,21,1,0.0616493299603462,5.54534817638341e-05,4.65840312244836e-05,3.439629949753e-07,0.0445338860154152,0.381865590810776,1448.6033
2443,grass_grid46819_microbe8141_all.pickle,18,10,8,1,0.0780352130532265,6.35292453807779e-05,9.07736539375037e-05,5.14641271820437e-07,0.0321581326425076,0.242086783051491,1664.5035
2444,grass_grid46819_microbe8141_all.pickle,19,11,3,1,0.0701538026332855,6.40356374788098e-05,1.88464910024777e-05,6.08417735747935e-07,0.0569792166352272,0.522430241107941,735.4092
2445,grass_grid46819_microbe8141_all.pickle,20,12,23,1,0.056197140365839,3.44660948030651e-05,8.28124539111741e-05,2.11173315278756e-07,0.0239206068217754,0.14904747903347,521.8088
